Actual,Predicted_60_RF,Predicted_60_OLS,Predicted_80_OLS,Predicted_80_RF
28754,21054.34,26765.05692,30066.26162,23442.93
12400,21570.22,22419.3324,16317.11225,13527.09
14899,14454.66,20813.888,12576.33115,14250.09
12988,15904.66,14747.42103,12609.18881,13692.6
49718,26227.3,24163.72185,38860.66442,26488.15
8500,8732.37,8603.06135,9415.412974,8694.47
22995,23375.14,23835.51553,22584.66567,20237.77
9941,16794.37,15669.04889,8820.812574,11195.07
33951,28648.2,26995.26147,42947.48009,41170.51
19295,29727.22,27049.88971,23165.71117,19073.95
24599,21620.99,22947.89834,27170.15227,21240.21
18900,13475.75,17237.14182,18920.49888,16076.69
16995,22853.28,24381.30795,21686.41004,20398.4
17997,15655.95,14014.3062,18964.71715,15047.59
15977,15118.15,16892.4587,16552.98522,13453.51
16874,29736.59,28449.26082,18868.42424,19603.28
18995,30224.45,32723.57644,21715.2606,20348
6776,8077.16,2206.648106,4016.160939,7455.53
17994,23746.78,24626.62644,16550.79284,16154.02
9400,9280.02,8515.750008,5342.09717,11944.86
26999,13712.02,17897.41679,25729.28879,23066.75
34980,33342.44,27889.19918,35695.24503,33284.39
9990,9540.18,13261.11525,11611.56574,8670.7
53877,29469.73,30999.67455,44965.9902,37287.47
23500,28918.09,27163.28913,24900.73989,23938.23
12988,19037.9,23118.62249,14680.54961,15514.01
14646,25035.14,21896.56994,18509.78829,17580.29
12588,12096.6,22162.6931,17575.85527,13259.56
15986,19969.34,19750.54395,18674.13673,15951.65
33950,31094.18,31085.28773,31616.46976,30625.67
15295,14898.19,12386.03145,10021.61487,13545.7
37000,41341.63,39177.34801,39802.94662,41231.79
25989,19320.67,16700.60649,24899.33519,26237.77
17233,23860.55,26056.47689,17747.34468,17107.63
11995,8867.66,7281.351061,11934.07726,13740.8
23906,36637.17,31521.73028,29036.24813,34313.22
18739,25458.78,23066.11685,21538.84021,20302.78
26690,26581.97,28668.10262,30469.316,28283.3
35991,41317.58,28161.34578,33052.24189,28958.47
31500,25368.28,24483.98191,30823.62747,30964.27
9995,10891.9,10701.33855,10002.77706,11469.67
9495,7913.97,8558.154621,13060.5621,10534.21
31496,19786.18,22586.77229,29668.15422,30149.73
14950,23898.87,23233.32657,14115.25814,12571.07
11495,12285.59,12376.91533,9912.603141,11000.17
13777,15082.5,12946.31492,13216.58297,10235.52
40000,35414.9,31375.24429,30414.80991,35186.4
36950,29762.29,34032.5831,37159.25226,27936.47
16919,17710.2,19245.40001,20983.1579,19583.95
29900,20257.11,22476.629,28010.57221,24811.17
9695,9777.16,9849.909536,7353.669563,7647.42
13990,16503.59,19903.74643,14418.90762,15952.38
23991,24442.41,22349.35239,20677.956,19423.52
13100,17595.28,23796.87146,20067.68317,17833.41
7988,10855.4,3513.549976,8029.474391,6687.7
14999,16350.52,21785.99078,14661.68316,14594.84
20999,19635.16,23970.94607,20580.11157,21229.88
6488,11286.46,9874.930424,8120.642046,9797.21
45250,44182.52,36926.63392,38836.43451,46970.63
18424,15728.8,20248.35038,21899.84872,16694.14
23590,9785.24,12093.35826,21956.83204,21697.14
15959,19889.06,17305.22166,17200.68025,14909.57
17890,13108.33,14179.84252,19603.14268,17089.16
16870,12281.08,18599.01709,19973.18614,16211.41
2995,13406.65,8485.503416,5711.836334,7824.69
16777,15382.27,13153.44216,18374.82218,14075.7
2522,8900.71,4276.010622,-3362.222976,5970.26
17991,20225.2,22773.14815,21733.42357,20793.47
20444,15156.93,13975.83981,17044.62569,15685.95
33985,21686.96,19578.88901,29175.78771,31764.07
32000,22008.59,26248.29699,31159.71967,28969.81
26491,20248.36,25957.58899,25055.60929,25686.44
22980,31115.44,32165.15377,33067.58346,28834.47
30444,24886.51,27464.88854,31121.79723,31208.27
18895,8375.6,6105.986949,21946.07485,10294.45
9499,14476.1,9917.490966,11050.22982,11827.45
13995,19642.26,21566.09875,13886.87087,15753.14
26995,33909.18,34677.8192,27792.67527,29931.95
14888,21270.68,24566.0832,15615.52703,15637.44
28995,14709.12,17424.65468,16167.40687,15364.24
16550,11732.14,13635.07154,20947.97649,15178.37
8999,6177.47,5145.570899,5333.490722,10029.92
14600,19080.84,20568.41956,14554.65779,14968.98
48966,28429.67,30377.86351,44706.55627,37521.1
18424,20281.31,23576.81903,19125.93276,17160.83
14500,23465.99,24428.92267,14423.64022,13138.65
9995,11787.5,12856.57083,10777.08272,10786.91
13822,11136.49,13271.19424,15360.50896,13751.18
8998,10405.74,8761.833388,11447.95272,10569.5
13985,15445.73,17370.57698,17916.94064,16668.42
28877,24473.67,24275.5264,31504.10844,29092.51
29000,20433.44,22280.82324,26765.16209,27064.98
10995,13704.84,14586.34524,16545.70229,13986.56
32990,32895.89,26946.23099,34233.19154,33479.34
42995,38854.38,36253.61269,37146.71245,38978.3
16695,22662.18,17152.26065,17851.18847,16609.41
17225,27713.33,29861.38614,18056.0234,17921.65
15370,18727.29,21778.50765,15907.88857,15486.09
19054,10138.61,9868.42645,17004.84495,17765.55
9999,10007.7,19394.33014,10483.60189,9999.03
49995,35539.03,27900.26745,51204.08947,48989.68
54694,23264.6,25178.96755,54379.38539,58507.7
18831,20059.21,22777.65067,20681.85569,17833.84
18452,20695.94,26720.17911,19978.48283,20219.63
15495,30707.78,24033.40431,15045.12494,15601.34
24695,30885.85,29726.78788,24686.39035,26370.15
31790,29531.43,25872.54229,25802.67143,28311.89
18367,17705.5,23915.25658,20270.38,21548.72
12849,15134.38,15772.75964,14662.45459,13782.86
12999,9890.92,11631.54119,18384.4702,13317.84
12492,15888.77,18549.03191,16880.22213,15127.34
30995,33598.5,35763.96658,35811.82581,32592.28
15288,16147.06,14055.0449,12474.18541,13463.37
26500,18660.37,16518.46368,24449.56069,31182.92
25987,17650.84,17752.49853,26386.44671,24332.85
17979,16535.7,23177.71825,18742.04528,15998.15
7750,9637.38,9347.892211,2539.093419,7558.15
16987,17459.85,16762.72143,18852.80964,16378.1
19285,19719.9,18928.65099,18163.81205,17936.28
17199,17271.32,17691.76455,18076.24145,17813.41
8494,11682.99,12449.35135,9546.160282,11913.88
23100,24340.34,35402.18552,25906.58884,22293.12
27369,42180.56,28154.86107,30053.52301,29528.45
3433,7444.18,8269.861901,-2114.155257,4828.43
9995,9977.45,4910.773097,8207.452639,10244.7
18991,21737.96,22948.07742,20643.55596,19207.2
32995,35141.85,32009.86683,34394.30933,28739.83
16498,25780.66,21379.02915,20551.64959,18370.95
28617,14168.09,18881.38748,21104.23108,20782.95
25995,25386.41,27789.6749,28408.60445,24924.97
21347,27587,26550.94721,23746.84394,21082.39
34041,23967.61,27550.42951,37275.51316,32494.75
54000,28948.76,23946.29811,46741.15428,49491.98
16777,17237.92,20852.87622,17458.00291,16873.31
21499,15972.55,17381.0621,22108.36801,20326.69
28857,23656.01,19117.49817,25661.94771,19850.21
15995,17294.53,14284.57915,11051.23679,15151.94
9740,15925.57,13616.58662,7248.061667,10375.64
11337,13823.99,9841.602391,16790.14392,12069.44
15995,20799.87,18706.23451,13829.66513,14110.13
12995,13439.14,13207.41725,12423.65218,13408.23
15290,17738.99,14246.43897,17362.4424,11657.14
14925,23494.72,19822.00092,16853.01098,16205.82
36995,21315.14,22382.76916,34874.52219,38714.28
12345,19568.37,21745.7381,16296.84088,13960.87
19999,19424.3,27408.05801,23484.7793,23474.01
31991,19223.15,22133.24527,33095.70498,33638.5
35372,20070.39,22596.87046,29669.53472,31005.08
20594,22191.01,24266.86324,25766.30463,23282.92
16299,26062.77,19982.31756,14761.58693,16238.9
18790,15576.14,16977.87632,18454.67475,16871.23
17933,27183.77,26625.36145,17152.73111,17554.82
11971,13041.79,12392.7774,10581.47289,12247.04
28500,34510.29,32935.18179,27987.30667,28512.74
7990,7095.09,7033.649987,679.2180703,8108.24
11995,16837.26,18568.70575,12980.03565,10857.67
17992,23033.18,19346.09627,21580.49188,19627.82
24274,17680.79,19353.3889,24064.82745,25628.81
58991,43020.76,36152.9232,46544.16067,44638.16
25812,34207.15,34501.97966,34893.37173,33814.73
17883,26839.95,22404.65286,16165.03904,15857.71
21850,19373.77,19749.02277,20128.9836,18284.18
8995,15468.77,20669.78571,11771.37782,12060.79
16500,19157.7,19561.4941,18149.04733,15221.56
14549,11537.01,20405.80298,16208.57108,13944.88
27994,29478.56,31345.03512,34618.61212,30851.82
33881,35668.43,31608.6691,30376.32782,36779.86
7000,9414.4,4862.644932,6350.163768,8516.34
14500,17944.55,22167.87375,14637.12293,14094.3
14975,19549.63,17211.81198,14085.31749,13906.49
18000,16629.01,19922.00114,16692.87689,16897.2
21462,22366.26,24575.2746,23956.96394,21347.02
17500,8558.24,15628.60319,21398.89791,19379.28
11250,14013.17,13719.42377,14036.87891,12392.95
18393,19461.25,19914.94542,21898.90077,23199.27
24999,28036.22,27913.85561,28758.37434,29420.15
33876,27447.93,24661.73421,30565.19317,30883.15
24990,18405.52,23537.39216,27060.21288,26228.8
13995,16186.61,15523.22228,12292.66875,13909.54
14000,16266.16,21017.22947,16576.27602,13731.28
35900,16172.98,18774.91797,35218.14626,29502.73
17991,32943.66,24821.94868,17130.76653,20862.12
16883,30389.29,27279.81864,20240.70443,22081.13
32371,30316.65,29897.01842,33442.41824,34109.25
20500,20500.75,19890.74352,21977.88255,20364.64
6990,8410.33,10411.40287,8318.158135,11191.14
11999,27725.13,17080.99285,9315.960516,13396.08
8998,13726.76,10796.01998,10944.94407,11203.28
18992,16855.37,17829.9276,16945.79632,16085.62
44901,48099.34,46239.92379,46371.89363,46365
17988,10624.42,12005.96674,18352.37073,12032.37
11491,20938.87,20557.57618,12874.93466,13471.49
16950,16236.28,15063.70792,21940.6054,17438.4
23788,11704.63,18733.20696,12227.81324,12647.3
32917,21128.9,23353.84381,30383.41978,29623.31
32995,41497.54,38462.14335,31720.71984,34491.14
25900,18968.94,23656.1188,22114.25436,19662.33
3999,6127.18,1858.015324,55.53313776,3852.87
23390,24683.07,26290.91186,24421.78231,24284.17
15888,28001.02,22583.21961,17257.35384,19073.3
41888,31174.95,32194.60902,36028.97036,36663.4
12942,26142.44,19135.7387,12341.23714,14621.16
42980,35669.12,33456.6083,44658.2978,39324.21
33600,18151.16,18317.81484,31983.74758,31596.47
12995,15221.51,12050.91405,16129.70889,13222.58
17077,18395.29,20914.42497,21113.28512,20432.09
13995,18441.85,21563.37474,16569.00708,15078.2
14995,11196.22,13214.32146,17201.67852,13276.22
16400,20799.81,25859.03208,17423.94774,16434.26
12400,16353.01,16771.02343,14235.68143,12761.37
16855,22826.61,13832.19654,18505.57025,19517.75
62488,36208.37,35178.75927,54409.33785,45868.27
16294,33275.16,32192.82385,21363.50453,21168.15
28250,31034.76,30156.39195,32899.56593,32228.16
26900,22668.58,18520.47698,27248.39572,26983.39
12755,18981.54,20770.89005,14237.50831,15132.85
16995,18592.9,20926.10733,21096.25645,16807.47
11900,21734.62,24958.39592,12525.12648,14259.08
27444,14119.85,17744.96561,27281.7834,25439.64
23999,8028.57,7361.208698,29204.49512,20435.45
30499,24160.11,27512.86045,37452.9342,19246.86
27319,24181.95,24389.65626,23763.62751,21451.78
39995,21450.48,22386.81535,20635.64398,21684.18
10990,13488.89,12899.88895,13831.30523,11722.57
31990,21556.04,23208.10462,35030.67259,28891.36
11971,16394.27,18100.94061,11512.38582,15902.06
29455,27304.98,27117.80739,24801.17342,27035.57
20150,18170.75,19179.32173,19575.3818,15007.76
39985,35105.33,31268.84936,33780.74582,31065.61
3950,6666.35,6661.041423,185.7428252,6403.97
13328,13406.31,15840.35075,14720.15016,13834.86
29995,25010.1,27328.75682,30148.83766,25984.55
26398,22757.83,19791.19162,26540.62456,27189.89
15977,10438.96,16441.72698,14489.59104,14469.84
53469,30243.65,24889.02776,50383.17574,51037.98
13467,13992.49,18865.10591,17296.31559,16492
7950,11005.67,19913.52401,15683.28508,17646.48
17279,17076.4,13143.95773,17224.13506,15038.09
44588,30529.1,32385.08831,44973.95682,31680.44
9398,8442.79,7180.503113,8422.25412,11668.57
24690,15219.94,22024.72086,26594.46825,24665.01
19844,17172.28,21169.7201,20607.51555,17210.07
15988,20901.04,20231.83499,18035.07739,16278.71
5687,12229.14,9806.095383,5595.751702,9208.65
11995,15730.27,15197.05786,10046.95488,11015.3
14488,23012.55,23460.12505,15494.6564,17161.93
53995,30402.1,31315.72791,45167.00557,27437.05
18326,26981.88,26449.32041,22099.59181,19842.1
32998,29797.95,33343.04729,33246.66295,33564.15
16900,17664.46,24522.29634,18045.71957,16432.85
18975,7897.76,6370.999693,29855.87218,12163.27
9995,7881.84,8675.834033,10278.7665,10857.32
25730,27734.95,30032.70096,29668.07244,26504.52
16380,15933.4,17052.72815,22235.39993,19226.5
5950,10695.68,18156.77551,8945.45186,8293.4
10900,8286.19,7797.601558,14458.71026,13024.04
21400,21912.77,19687.70153,21390.21492,17969.89
6999,10631.29,8117.773468,10419.68013,8593.73
22697,29248.72,19644.47579,20829.84644,20393.15
6995,9119.74,9743.952266,1383.700347,6904.15
15014,15394.9,13732.71121,17144.12034,13604.5
3999,7655.66,6240.060995,105.0808739,5079.34
19195,13171.88,16787.64066,14268.65618,13805.27
29980,39686.53,36221.21587,37036.07761,36353.04
51995,36440.89,31206.5054,41552.61131,50958.81
27681,25761.14,28490.09967,25653.92734,25827.41
25180,20578.97,24190.49727,23560.9158,24210.24
20805,23546.77,23749.02752,19339.68044,19377.18
15000,19324.63,22267.9403,16356.0678,16325.76
19000,22918.89,26630.24345,23434.91159,20188.23
33400,14852.59,19759.67759,32691.88996,23101.56
9995,11290.22,10679.46651,9620.770644,11076.6
20995,14313.03,16718.7945,20430.86194,18413.42
13900,27402.15,24329.61411,19161.11094,18779.87
23995,26669.11,27879.43332,27619.98444,26398.87
12990,17510.64,21685.22801,15562.35537,12692.91
20000,15484.34,14785.46733,18873.14631,17299.77
21380,19868.96,22632.88707,21900.62584,21805.48
19000,19174.9,18689.8038,18393.87135,15794.59
23950,21762.51,21098.15207,22943.82815,22441.28
20975,19089.99,19600.24806,22280.68806,28337.58
12966,20051.7,19204.30663,18866.87371,14571.98
32977,39511.7,28746.24349,30141.0525,34477.74
17499,30228.03,30010.31216,21570.08951,25358.03
37900,31696.11,31148.23207,32487.85892,29183.72
18795,16004.99,17302.40223,18879.13133,15736.21
13488,26761.26,23112.72142,16247.17456,14535.24
25991,21680.03,24494.35401,23478.52676,23817.7
15995,13419.69,14683.9964,12444.3393,13900.9
29855,32122.65,44565.17228,45736.33816,33977.59
10329,11837.5,12140.62633,12647.63053,12218.24
4695,6990.8,7675.903635,4818.969242,6145.58
20988,16192.98,21242.94946,22792.64113,14581.07
29990,28428.75,31124.25038,27409.88431,28378.83
16995,13777.28,18910.69023,23083.41582,17325.88
22388,27162.24,27351.14712,24596.21326,25048.88
35000,17455.56,18465.09854,29823.94058,19164.32
10588,13428.99,12020.42166,13388.31439,12856.78
46537,28866.12,36702.18622,45502.21623,47959.65
27777,29259.21,29015.28771,29937.05824,29082.45
14295,15838.37,24077.06401,19263.02669,18068.04
9974,15802.83,16678.67809,11658.70441,13670.22
33312,16232.14,20700.95869,33872.1161,29396.46
6840,8389.29,9039.154928,4462.91046,9021.8
13795,22204.79,22018.42293,16576.13903,16451.93
16988,15520.05,17291.92974,15852.84594,15008.58
26495,10995.7,17577.40047,27285.15987,22470.86
19555,15836.6,21415.3535,17457.42492,17312.02
32998,28425.69,24850.45024,37915.18782,33021.36
33000,25160.97,23522.01103,33181.1989,30643.59
28459,30548.5,31339.94814,32185.06298,35523.16
17900,15575.51,17098.88812,19189.18192,17571.71
15490,12444.45,19639.78189,16438.1002,13061.37
12950,16764.7,19910.32214,11176.29683,12000.61
34287,37837.55,32479.47958,33873.13421,36261.56
20495,26168.48,29185.73325,24923.57374,22205.25
22999,11321.3,10684.49145,10690.09883,9395.72
17599,16234.71,13272.48784,17526.60327,17702.95
14000,18923.13,19378.62881,15153.01421,13441.28
35719,35856.8,36597.74423,36780.95106,35125.45
24188,32935.83,27310.24852,24206.67204,23847.12
20290,21799.06,22299.68458,24807.47546,22114.24
6749,7538.04,10230.33663,10232.69112,9379.6
25900,20156.31,19442.03726,26298.65341,24513.06
27591,18583.47,30494.3231,28469.16064,20704.04
19995,35934.83,32265.95792,22004.36556,19774.53
51345,35888.18,33483.8297,34293.76228,34501.95
18500,19756.23,28168.08927,28947.69529,16210.22
14400,15056.02,20975.11725,16468.41411,14588.01
21681,22203.4,25987.82298,21995.9757,21566.65
29770,18238.04,17646.98713,32488.4766,19246.81
11990,12111.15,10010.51072,11150.30274,12135.33
18500,16198.48,19643.32268,18214.91048,16106.67
15999,16895.02,21859.18579,9945.364058,14719.59
27500,16920.58,22188.62674,29499.56205,30160.95
37888,56093.42,50679.38162,51438.72773,50272.37
8550,9289.33,4061.247408,10180.13419,9742.58
13989,15495.9,14371.49153,13557.96382,14309.32
27795,39865.02,35006.10258,30011.4435,30496.03
11295,20490,16746.65388,12644.17978,11349.58
15995,22479.25,19472.19974,18360.36054,15258.84
12999,12174.7,16406.17759,13368.38805,13378.52
11995,13302.74,14820.16826,16713.29473,13903.98
23488,27841.59,24718.74429,24635.22051,24176.4
21777,17868.53,22799.19344,18357.63094,17385.79
31870,24176.86,28707.28775,29175.29599,34852.53
16750,15582.3,14882.00801,15636.25015,14460.42
22983,28275.09,23009.69027,22801.56623,19866.45
37988,33766.19,28093.73322,43017.33483,43218.99
13388,18588.87,19494.06944,13302.85024,15956.62
17995,17259.72,15092.69998,20449.41749,24771.47
5950,10676.28,6402.07065,-2319.114607,7880.03
10949,15884.21,14711.38558,10752.82552,11481.4
38499,48300.12,39382.26317,39160.77442,41011.08
20986,23465.57,21873.40419,20626.78894,17428.87
21494,29434.56,30953.86465,22556.63774,23588.07
20595,16078.23,22730.07982,20812.68858,17882.29
24000,22182.55,20944.21657,21823.87501,22603.05
7988,10366.51,3810.411179,8317.562179,9405.67
17495,23718.2,31036.94358,19712.50455,22144.95
14991,12403.07,11641.05678,11985.83854,11741.66
22499,18010.21,21402.99818,29115.17994,25569.09
12595,15467.18,17556.52587,11538.87427,14883.42
5991,7152.56,3835.992015,6254.06868,6952.79
25495,25736.57,23001.9047,25654.44332,20795.44
33116,21053.67,26000.9518,31938.82176,30620.46
16499,15897.39,19733.88622,16057.87016,15164.73
17622,13551.02,11509.13034,23799.45621,15976.74
31985,28850.31,31255.90204,30797.09755,31361.25
13976,21670.02,20655.14115,18097.7895,16474.73
64000,53146.5,48508.73173,49708.52276,62318.11
16997,16292.17,21646.74811,20061.59097,18490.27
30998,44830.3,34584.76722,29571.90693,30859.12
10375,11819.48,19291.00635,15789.03022,12203.75
42990,41684.47,35140.20794,33362.06164,39207.75
14252,20785.15,16540.80884,13383.35557,14697.24
28950,29017.74,34208.05328,28672.4714,31104.93
12948,16281.89,16710.52073,11958.35199,13498.07
25996,27610.23,26895.62886,25417.18631,25870.13
13600,19789.95,17829.77692,15049.20379,13518.83
13999,18551.73,24504.67469,14604.74921,21167.5
40876,25960.89,37647.89522,37934.99353,33694.28
22995,22274.19,21029.24728,21177.39252,19129.35
40928,14041.52,93182.05786,93703.40882,11282.63
19900,21025.74,15880.86741,15244.32223,13684.56
31495,16054.82,22112.27254,25526.68012,22598.23
11688,10030.08,8455.018399,9964.551365,8359.25
17990,12861.9,13087.09127,15714.03476,12175.44
7498,12277.07,19485.31965,11703.85203,10291.38
22598,21067.98,21542.99842,23046.48317,23276.04
26350,27012.86,31498.10544,30846.30722,27470.93
19541,13101.47,21773.11757,20158.55328,16882.19
26999,33870.49,29004.90277,27593.2654,28973.16
19940,16175.55,17028.46686,17809.27011,17316.02
12000,16764.54,18882.57603,15521.90334,11104.95
15433,18162.98,19009.38294,16385.75052,15908.26
29998,29526.92,30215.04784,27473.93061,31548.15
17900,21680.53,25846.93054,18463.76268,18168.71
9554,23696.66,22378.17294,10580.53527,14338.25
31999,17654.76,15435.65612,34627.3213,25532.7
16995,22574.25,22739.06839,15823.48688,17925.36
12950,25874.71,16871.30473,14025.66342,17285.36
12995,21091.41,21854.89935,13410.61044,12062.75
11989,9219.32,10962.44889,11257.14679,9191.34
14495,9749.83,4188.68415,8795.191436,10117.78
39493,23302.93,34557.98546,36511.81857,22281.47
7995,7369.84,8481.89767,6520.475042,10161.15
3995,5129.2,1939.786399,-741.0135766,6154.32
55776,46131.22,40414.14959,40680.79808,52982.69
15999,15215.38,21546.26319,17919.73551,17349.6
12880,10358.27,16165.6143,14818.86948,11473.36
29865,31755.92,34060.81436,31306.15109,36167.07
12988,13144.54,20673.10186,14184.56536,13010.37
15492,22726.58,22382.51397,19690.6285,17575.8
18744,16752.74,18926.50787,17010.42923,16289.71
13200,16999.75,10106.56971,15951.24175,14057.65
19998,13990.91,14165.03431,18086.27528,15572.1
17950,20239.93,22438.26499,22064.778,16633.81
25500,17428.22,20052.86181,27155.36837,31367.67
12900,8470.32,11477.92844,12175.559,10282.28
13900,11947.31,17942.76592,15820.63001,13320.07
44611,31490.96,26011.78219,44331.20939,46916.46
18790,14364.71,18462.14806,18915.61398,18004.47
58555,48571.9,59115.6739,59488.69237,48641.5
20555,25494.86,30426.64068,19045.22911,17067.59
7650,8644.77,9143.739337,10214.5805,12182.74
15095,24130.44,22258.50824,12435.97347,11564.16
21992,20329.33,26554.89501,24522.57606,25692.64
32334,24971.32,23318.45306,33675.72617,27617.99
11324,15232.86,14646.39923,9678.659009,12489.32
3300,12146.13,2008.57923,-3353.049073,5936.96
47981,38156.99,33970.30347,45865.93054,40673.98
24813,26330.97,24465.02451,26138.86155,25697.45
20599,24413.22,27131.37484,20309.73858,21422.96
25000,18779.34,17351.15963,27518.68654,27145.02
50995,48827.21,42171.83395,44374.97988,48662.5
11600,23624.78,22919.32398,16410.90741,13874.12
35000,29054.37,31244.28503,32855.29373,34409.34
32880,28476.33,26074.95359,30458.45051,28870.24
12990,18645.85,20134.59561,16457.5938,13566.57
14499,21251.97,20518.76819,16745.69722,16735.02
53070,49055.4,44472.78936,44238.42617,52609.17
13825,16908.29,18236.2281,12814.4604,13989.81
17250,18961.72,17952.47575,16771.90794,13936.17
34989,34452.58,34506.19185,37797.83163,25827.9
16000,14544.6,10793.23638,20418.66299,15978.74
18871,17667.04,20954.02671,18470.02965,15053.74
63703,32975.97,29159.36629,58807.16735,62196.83
16200,13401.87,14381.54182,16259.0092,14650.85
21095,17361.78,16785.6268,25857.90609,22882.51
7900,14955.59,13526.16689,7997.41789,9808.97
14849,19016.48,23715.32855,17408.06198,16285.65
27000,25223.72,22531.76253,32364.48177,29015.74
35000,39917.18,29763.76553,40427.03578,37179.12
11500,14439.51,12960.7817,9487.460946,11237.32
12250,20905.93,22181.77332,15575.7199,15042.23
14374,14947.38,19481.95935,16628.70588,17821.49
30722,29562.03,29986.01293,28896.52172,29497.41
30000,26011.16,26254.40332,35359.55145,32167.7
15985,19740.66,18633.935,14494.88486,15230.74
13500,11129.61,8613.00125,13093.94345,14280.98
30604,20870.54,25828.57131,32166.95054,29503.35
54996,19797.1,21517.51251,47298.27039,46676.69
16991,21822.67,23343.02991,16971.49041,15749.47
3500,7184.92,2854.577634,4732.328979,6778.53
17597,30344.21,27325.42077,18410.80468,16666.15
45989,37349.42,31131.93576,50753.99406,38005.76
18876,14969.1,16223.31266,16797.78806,14787.63
14790,22454.25,22842.09407,16980.43484,20405.32
17363,19197.1,17561.27272,17639.02283,14460.84
17488,23083.43,20418.56321,20073.0423,17562.57
34888,35511.38,36735.81919,37228.9408,30493.01
34777,32564.32,30847.6622,32585.12942,33280.95
10888,12205.23,11320.02497,8504.863103,12692.43
23956,23261.26,23370.5524,20746.8193,24641.69
14486,12314.29,15510.91419,16640.23234,9189.24
26999,27175.94,23147.12122,24470.31626,22462.28
19000,13641.63,13375.64373,22082.32612,14205.99
11945,20690.99,20191.04983,14618.92833,14080.75
34589,33305.73,33417.37462,44540.92546,41459.26
13880,17974.7,15872.41182,13930.20179,11839.14
19995,17361.54,15009.28489,18597.51756,17969.36
22488,27520,32473.80267,34589.76477,25909.4
10987,12784.4,8433.896788,13050.65813,12073.59
22742,19611.99,20129.56569,23582.39039,22145.99
28500,35198.47,34349.2207,35646.46203,33988.06
25385,25268.24,21381.03757,26926.21623,25416.04
2950,3924.45,1652.6891,-5225.856264,3918.94
12595,12051.46,9872.064891,9092.255623,13592.12
22995,27466.63,25122.42355,19731.1645,20215.77
26947,29809.03,30338.92847,29934.71568,29976.04
30982,30016.02,32737.30213,33059.72765,28496.16
10995,17877.46,20019.36419,11851.49743,11895.66
23999,25786.01,39088.64783,38931.78615,26840.58
109888,208093.67,205131.9604,166994.842,161982.76
13995,16446,10915.9294,9870.030171,15293.4
9994,8827.68,5089.119045,9628.669649,8957.45
44900,41393.22,51819.44838,52089.50762,46849.83
5989,9613.63,7851.178447,-1733.063803,9225.42
26989,35045.82,35384.78458,36563.63406,32567.48
20900,18236.75,20280.57945,23293.53667,21970.3
24988,19518.45,22186.56067,28956.87527,23969.35
29995,19442.94,19573.63535,27003.00112,19077.66
13095,10646.87,10410.91908,8250.169028,10434.67
29900,30259.62,32370.00242,32770.36376,30758.7
18000,18407.78,19603.28963,17387.71778,15913.49
12777,25337.13,24476.47766,13280.08755,16644.72
22499,16487.31,22572.81144,19190.22441,16991.17
20980,22828.38,31846.37931,21299.16969,21835.15
36000,24274.7,27223.5923,37087.82498,31396.45
27988,20393.82,22131.60853,20756.23542,18595.5
11988,13409.1,11343.07249,15184.64296,15951.93
48999,21424.94,24207.00579,50473.65574,50878.97
6997,9448.62,7260.291611,3364.020921,7246.58
17995,15609.88,9387.919672,19371.1901,17824.07
9995,16018.83,15919.39118,9057.608432,15229.52
16991,24210.47,26676.76379,20471.93534,19125
29412,21349.68,23110.03364,28942.02924,29132.69
3991,7063.78,4101.569786,11827.26309,5522.94
3490,7072.8,8283.708611,151.9732873,5707.13
8229,15919.61,16207.50404,6597.402372,8842.63
11800,12420.84,16736.11908,13489.62199,12373.62
36708,29375.76,27128.85033,29495.09209,28960.12
8995,14751.64,19779.38596,11715.4949,11008.04
16992,21934.07,17493.10519,16093.15224,15643.41
38298,30620.81,27296.12929,33944.31522,34303.64
14000,16387.31,21482.12949,14242.99328,15433.85
3664,7459.51,6541.944019,7612.908894,6289.7
41999,81010.81,52206.64661,51019.55268,63240.77
23000,13675.55,13933.59473,28041.89181,12905.15
57999,61744.16,45892.95032,47066.83357,46232.54
23200,37314.71,30367.52626,28707.72644,29826.22
15900,17870.76,18981.56918,15335.7278,15988.52
22143,22264.04,19174.01315,22011.82268,21415.29
18994,12437.68,9799.654876,21026.03181,18165.3
25795,24813.51,23801.2351,25814.15208,25176.58
14422,12700.13,12107.50735,12885.30515,12844.52
179999,66085.67,58547.19762,56158.0944,66042.87
9988,20304.17,18792.4047,13850.78163,14759.82
24000,13205.89,8538.999495,19636.41268,16904.22
17600,22951.12,26689.03056,18046.63718,17864.16
11875,21677.54,19505.32936,11766.55355,13896.76
20490,16690.43,21953.44919,23159.68188,25643.26
14997,18158.69,14043.09552,13640.77849,14985.56
9990,13997.04,14655.88061,11871.34722,14001.26
51077,41227.85,39396.93873,42391.83438,49103.12
12577,14699.83,18017.97969,13451.9943,14960.61
11495,11893.98,16886.84138,16920.31335,15395.35
11985,20911.43,35102.05219,31235.5593,17767.29
6600,7866.74,3431.062838,4990.182841,8086.51
17731,20941.04,21536.29444,14890.83457,15787.37
40950,42087.35,34393.20815,38768.7615,38421.13
14795,9481.9,7674.356104,14855.20288,10200.47
10900,20919.35,23745.27659,10102.00522,15769.19
11688,9122.19,11061.30258,10148.08202,10478.1
30996,30695.12,34260.91933,29199.52967,30856.21
12477,14124.32,16464.79309,12300.80434,13860.24
18980,23032.55,25555.24633,22435.53928,19674.17
